Quantity,UnitPrice,ItemsInCart,OrderYear,OrderQuarter,OrderMonth,OrderDayOfWeek,IsWeekend,OrderMonthSin,OrderMonthCos,HasCoupon,IsDigitalPayment,CartUtilization,AddressNumber,Product_Chair,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Cash,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Cancelled,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,CouponCode_FREESHIP,CouponCode_NO_COUPON,CouponCode_SAVE10,CouponCode_WINTER15,ReferralSource_Email,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,CouponFamily_Discount10,CouponFamily_FreeShipping,CouponFamily_NoCoupon,CouponFamily_Seasonal15,UnitPriceTier_Budget,UnitPriceTier_High,UnitPriceTier_Luxury,UnitPriceTier_Standard,TotalPrice
2,345.01,6,2024,2,5,6,1,0.49999999999999994,-0.8660254037844387,1,1,0.3333333333333333,670,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,690.02
1,65.95,5,2025,1,1,2,0,0.49999999999999994,0.8660254037844387,0,1,0.2,185,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,65.95
4,463.04,9,2023,1,2,3,0,0.8660254037844386,0.5000000000000001,0,1,0.4444444444444444,564,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1852.16
2,297.71,7,2025,2,4,1,0,0.8660254037844387,-0.4999999999999998,1,1,0.2857142857142857,208,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,595.42
5,107.48,9,2023,1,1,2,0,0.49999999999999994,0.8660254037844387,1,1,0.5555555555555556,278,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,537.4
5,638.8,10,2024,2,6,2,0,1.2246467991473532e-16,-1.0,1,1,0.5,434,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,3194.0
2,493.88,7,2023,1,2,2,0,0.8660254037844386,0.5000000000000001,1,1,0.2857142857142857,252,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,987.76
4,301.17,6,2023,4,12,1,0,-2.4492935982947064e-16,1.0,0,1,0.6666666666666666,267,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1204.68
1,278.66,2,2024,1,1,5,1,0.49999999999999994,0.8660254037844387,1,1,0.5,856,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,278.66
1,287.46,3,2024,3,9,0,0,-1.0,-1.8369701987210297e-16,1,1,0.3333333333333333,894,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,287.46
1,583.99,2,2023,2,5,3,0,0.49999999999999994,-0.8660254037844387,1,0,0.5,726,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,583.99
3,468.74,4,2023,2,5,1,0,0.49999999999999994,-0.8660254037844387,1,0,0.75,121,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1406.22
1,30.54,1,2024,4,12,5,1,-2.4492935982947064e-16,1.0,0,1,1.0,368,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,30.54
5,408.73,10,2024,4,10,4,0,-0.8660254037844386,0.5000000000000001,1,1,0.5,326,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2043.65
4,126.89,9,2023,4,11,5,1,-0.5000000000000004,0.8660254037844384,1,0,0.4444444444444444,235,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,507.56
2,57.07,3,2024,2,6,4,0,1.2246467991473532e-16,-1.0,1,1,0.6666666666666666,238,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,114.14
3,557.41,4,2023,3,7,5,1,-0.4999999999999997,-0.8660254037844388,0,1,0.75,135,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1672.23
3,448.9,7,2023,4,12,0,0,-2.4492935982947064e-16,1.0,1,1,0.42857142857142855,790,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1346.7
4,549.76,4,2023,4,10,1,0,-0.8660254037844386,0.5000000000000001,1,1,1.0,625,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2199.04
3,132.48,4,2024,1,2,5,1,0.8660254037844386,0.5000000000000001,0,1,0.75,968,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,397.44
5,489.37,8,2025,2,5,5,1,0.49999999999999994,-0.8660254037844387,0,1,0.625,274,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2446.85
5,66.31,7,2025,2,5,5,1,0.49999999999999994,-0.8660254037844387,1,1,0.7142857142857143,579,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,331.55
2,434.3,7,2023,3,7,6,1,-0.4999999999999997,-0.8660254037844388,1,0,0.2857142857142857,978,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,868.6
4,153.09,4,2023,4,10,2,0,-0.8660254037844386,0.5000000000000001,1,1,1.0,540,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,612.36
5,91.67,9,2025,2,5,0,0,0.49999999999999994,-0.8660254037844387,1,1,0.5555555555555556,301,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,458.35
4,275.28,9,2023,4,10,0,0,-0.8660254037844386,0.5000000000000001,1,1,0.4444444444444444,101,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1101.12
2,139.95,5,2023,2,4,0,0,0.8660254037844387,-0.4999999999999998,0,1,0.4,339,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,279.9
3,148.72,7,2024,3,7,5,1,-0.4999999999999997,-0.8660254037844388,1,1,0.42857142857142855,317,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,446.16
2,563.06,6,2023,4,12,5,1,-2.4492935982947064e-16,1.0,0,0,0.3333333333333333,413,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1126.12
1,625.51,1,2024,4,12,3,0,-2.4492935982947064e-16,1.0,1,1,1.0,772,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,625.51
4,152.29,6,2023,3,8,2,0,-0.8660254037844385,-0.5000000000000004,1,1,0.6666666666666666,135,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,609.16
5,231.82,6,2024,2,6,4,0,1.2246467991473532e-16,-1.0,1,1,0.8333333333333334,339,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1159.1
1,150.17,1,2025,1,1,6,1,0.49999999999999994,0.8660254037844387,1,1,1.0,414,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,150.17
3,70.93,5,2024,2,6,3,0,1.2246467991473532e-16,-1.0,0,1,0.6,847,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,212.79
3,361.39,8,2023,2,6,3,0,1.2246467991473532e-16,-1.0,0,1,0.375,665,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1084.17
5,670.48,5,2024,3,7,0,0,-0.4999999999999997,-0.8660254037844388,1,1,1.0,273,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3330.4075
1,359.99,5,2023,3,7,1,0,-0.4999999999999997,-0.8660254037844388,1,1,0.2,385,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,359.99
5,674.04,7,2023,1,2,1,0,0.8660254037844386,0.5000000000000001,1,1,0.7142857142857143,546,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,3330.4075
4,283.16,6,2024,4,12,2,0,-2.4492935982947064e-16,1.0,0,1,0.6666666666666666,306,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1132.64
5,260.53,5,2024,2,6,6,1,1.2246467991473532e-16,-1.0,1,1,1.0,532,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1302.65
3,422.13,7,2023,2,4,5,1,0.8660254037844387,-0.4999999999999998,1,1,0.42857142857142855,187,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1266.39
5,125.02,9,2024,3,7,2,0,-0.4999999999999997,-0.8660254037844388,1,1,0.5555555555555556,607,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,625.1
1,198.51,5,2024,2,4,1,0,0.8660254037844387,-0.4999999999999998,1,1,0.2,818,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,198.51
4,224.75,7,2024,1,3,1,0,1.0,6.123233995736766e-17,1,1,0.5714285714285714,728,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,899.0
3,205.86,4,2025,1,3,0,0,1.0,6.123233995736766e-17,0,1,0.75,978,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,617.58
1,18.2,4,2023,4,12,4,0,-2.4492935982947064e-16,1.0,1,1,0.25,441,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,18.2
3,502.77,8,2023,2,5,0,0,0.49999999999999994,-0.8660254037844387,1,1,0.375,599,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1508.31
5,305.49,10,2023,4,11,2,0,-0.5000000000000004,0.8660254037844384,0,1,0.5,704,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1527.45
2,236.33,3,2024,2,4,2,0,0.8660254037844387,-0.4999999999999998,1,1,0.6666666666666666,398,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,472.66
5,521.25,8,2023,2,4,6,1,0.8660254037844387,-0.4999999999999998,0,0,0.625,826,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2606.25
1,167.15,5,2024,3,9,0,0,-1.0,-1.8369701987210297e-16,1,1,0.2,293,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,167.15
5,466.42,5,2025,2,6,1,0,1.2246467991473532e-16,-1.0,0,1,1.0,619,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2332.1
1,527.57,3,2023,1,2,6,1,0.8660254037844386,0.5000000000000001,1,1,0.3333333333333333,919,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,527.57
3,623.34,3,2025,1,3,3,0,1.0,6.123233995736766e-17,1,1,1.0,248,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1870.02
5,501.26,10,2023,4,12,3,0,-2.4492935982947064e-16,1.0,1,1,0.5,259,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2506.3
1,655.09,6,2024,4,12,4,0,-2.4492935982947064e-16,1.0,0,0,0.16666666666666666,876,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,655.09
4,264.79,5,2024,1,2,5,1,0.8660254037844386,0.5000000000000001,1,1,0.8,380,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1059.16
3,359.73,7,2024,1,3,2,0,1.0,6.123233995736766e-17,1,1,0.42857142857142855,885,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1079.19
1,465.33,2,2023,4,11,3,0,-0.5000000000000004,0.8660254037844384,1,1,0.5,824,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,465.33
2,54.41,6,2023,2,6,5,1,1.2246467991473532e-16,-1.0,0,1,0.3333333333333333,495,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,108.82
1,64.66,4,2025,1,2,5,1,0.8660254037844386,0.5000000000000001,0,1,0.25,494,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,64.66
5,173.96,8,2023,3,8,3,0,-0.8660254037844385,-0.5000000000000004,1,1,0.625,995,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,869.8
1,630.82,5,2025,1,3,4,0,1.0,6.123233995736766e-17,1,1,0.2,171,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,630.82
1,693.41,4,2023,3,7,1,0,-0.4999999999999997,-0.8660254037844388,0,1,0.25,992,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,693.41
3,433.33,4,2025,2,6,1,0,1.2246467991473532e-16,-1.0,1,1,0.75,677,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1299.99
5,374.58,10,2023,2,5,5,1,0.49999999999999994,-0.8660254037844387,1,1,0.5,907,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1872.9
5,408.56,8,2023,3,7,5,1,-0.4999999999999997,-0.8660254037844388,1,1,0.625,398,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2042.8
2,183.67,3,2024,2,4,6,1,0.8660254037844387,-0.4999999999999998,1,1,0.6666666666666666,747,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,367.34
4,606.57,5,2023,2,6,4,0,1.2246467991473532e-16,-1.0,1,1,0.8,303,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2426.28
4,589.57,8,2024,2,6,3,0,1.2246467991473532e-16,-1.0,0,0,0.5,779,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2358.28
5,659.85,9,2024,2,6,5,1,1.2246467991473532e-16,-1.0,1,1,0.5555555555555556,197,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3299.25
4,206.84,5,2023,2,6,1,0,1.2246467991473532e-16,-1.0,1,0,0.8,312,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,827.36
5,113.87,6,2024,2,5,4,0,0.49999999999999994,-0.8660254037844387,1,1,0.8333333333333334,871,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,569.35
5,628.74,9,2023,4,11,4,0,-0.5000000000000004,0.8660254037844384,1,0,0.5555555555555556,740,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3143.7
1,678.38,4,2025,1,2,4,0,0.8660254037844386,0.5000000000000001,1,1,0.25,607,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,678.38
3,602.24,8,2023,1,2,4,0,0.8660254037844386,0.5000000000000001,0,1,0.375,603,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1806.72
5,658.77,10,2024,2,4,3,0,0.8660254037844387,-0.4999999999999998,1,1,0.5,712,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3293.85
3,271.02,6,2023,2,5,0,0,0.49999999999999994,-0.8660254037844387,0,1,0.5,403,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,813.06
5,375.25,9,2024,4,12,6,1,-2.4492935982947064e-16,1.0,1,1,0.5555555555555556,216,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1876.25
1,312.11,4,2025,2,5,5,1,0.49999999999999994,-0.8660254037844387,1,1,0.25,870,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,312.11
5,307.76,9,2023,1,1,3,0,0.49999999999999994,0.8660254037844387,1,1,0.5555555555555556,179,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1538.8
3,483.53,4,2025,1,2,4,0,0.8660254037844386,0.5000000000000001,0,0,0.75,166,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1450.59
3,341.15,4,2023,1,1,0,0,0.49999999999999994,0.8660254037844387,1,0,0.75,969,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1023.45
1,571.9,1,2024,3,9,0,0,-1.0,-1.8369701987210297e-16,1,1,1.0,129,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,571.9
4,95.03,8,2025,1,1,3,0,0.49999999999999994,0.8660254037844387,1,1,0.5,400,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,380.12
5,201.22,6,2023,3,8,3,0,-0.8660254037844385,-0.5000000000000004,1,1,0.8333333333333334,341,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1006.1
1,260.26,5,2024,3,7,0,0,-0.4999999999999997,-0.8660254037844388,1,1,0.2,625,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,260.26
5,64.5,8,2024,1,2,3,0,0.8660254037844386,0.5000000000000001,1,1,0.625,148,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,322.5
3,297.67,6,2024,3,9,5,1,-1.0,-1.8369701987210297e-16,0,1,0.5,500,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,893.01
4,331.9,5,2024,2,4,5,1,0.8660254037844387,-0.4999999999999998,1,0,0.8,127,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1327.6
1,191.76,1,2023,2,6,2,0,1.2246467991473532e-16,-1.0,1,1,1.0,223,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,191.76
4,263.09,8,2025,1,1,3,0,0.49999999999999994,0.8660254037844387,1,1,0.5,272,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1052.36
4,393.8,7,2023,1,1,4,0,0.49999999999999994,0.8660254037844387,1,1,0.5714285714285714,837,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1575.2
3,553.57,4,2024,4,11,6,1,-0.5000000000000004,0.8660254037844384,1,1,0.75,147,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1660.71
5,191.63,6,2023,4,10,1,0,-0.8660254037844386,0.5000000000000001,1,1,0.8333333333333334,752,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,958.15
1,93.02,4,2023,2,4,4,0,0.8660254037844387,-0.4999999999999998,0,1,0.25,373,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,93.02
2,39.53,3,2024,2,6,3,0,1.2246467991473532e-16,-1.0,1,1,0.6666666666666666,904,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,79.06
3,633.97,7,2023,4,12,3,0,-2.4492935982947064e-16,1.0,1,0,0.42857142857142855,152,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1901.91
4,697.5,7,2023,4,12,6,1,-2.4492935982947064e-16,1.0,1,0,0.5714285714285714,558,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2790.0
5,508.69,10,2023,3,7,4,0,-0.4999999999999997,-0.8660254037844388,1,0,0.5,885,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2543.45
2,527.46,3,2025,1,1,3,0,0.49999999999999994,0.8660254037844387,1,1,0.6666666666666666,516,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1054.92
1,627.2,1,2024,1,2,2,0,0.8660254037844386,0.5000000000000001,1,1,1.0,197,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,627.2
1,75.01,3,2024,3,7,6,1,-0.4999999999999997,-0.8660254037844388,0,1,0.3333333333333333,921,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,75.01
5,529.55,10,2023,3,7,2,0,-0.4999999999999997,-0.8660254037844388,0,1,0.5,359,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2647.75
3,127.41,7,2025,2,4,4,0,0.8660254037844387,-0.4999999999999998,1,1,0.42857142857142855,830,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,382.23
5,287.13,10,2023,4,12,4,0,-2.4492935982947064e-16,1.0,1,1,0.5,778,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1435.65
1,427.06,1,2023,3,9,3,0,-1.0,-1.8369701987210297e-16,1,1,1.0,987,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,427.06
5,53.93,7,2024,3,9,2,0,-1.0,-1.8369701987210297e-16,1,1,0.7142857142857143,729,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,269.65
5,423.93,5,2024,1,1,6,1,0.49999999999999994,0.8660254037844387,1,1,1.0,319,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2119.65
4,160.22,9,2024,3,9,5,1,-1.0,-1.8369701987210297e-16,1,1,0.4444444444444444,304,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,640.88
